<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;60;25/12/19;110000;248.9800000;249.3000000;247.6100000;248.4200000;1.489.330
SBER;60;25/12/19;120000;248.4300000;248.7400000;247.6600000;247.6600000;923.720
SBER;60;25/12/19;130000;247.6800000;248.1100000;247.1100000;247.9100000;1.949.920
SBER;60;25/12/19;140000;247.9800000;248.5000000;247.8200000;248.4000000;627.610
SBER;60;25/12/19;150000;248.4000000;248.6700000;247.9000000;248.2000000;639.040
SBER;60;25/12/19;160000;248.2200000;248.5000000;248.0000000;248.2200000;440.820
SBER;60;25/12/19;170000;248.2900000;248.3400000;247.6600000;247.6600000;515.840
SBER;60;25/12/19;180000;247.6600000;248.0100000;247.5500000;247.7600000;418.750
SBER;60;25/12/19;190000;247.7700000;248.2000000;247.7500000;248.0400000;905.330
SBER;60;26/12/19;110000;248.2000000;248.9100000;247.8900000;248.8000000;1.308.310
SBER;60;26/12/19;120000;248.8000000;249.0900000;248.3100000;249.0500000;922.170
SBER;60;26/12/19;130000;249.0500000;249.2400000;248.5000000;248.6000000;1.176.250
SBER;60;26/12/19;140000;248.5200000;248.8000000;248.5000000;248.7300000;435.170
SBER;60;26/12/19;150000;248.7900000;248.8000000;247.8000000;248.0300000;1.237.690
SBER;60;26/12/19;160000;248.0200000;248.2700000;247.2500000;247.6000000;1.712.190
SBER;60;26/12/19;170000;247.6000000;247.6300000;246.7100000;247.1900000;2.309.800
SBER;60;26/12/19;180000;247.1800000;248.2500000;246.9500000;248.0500000;2.083.870
SBER;60;26/12/19;190000;248.1500000;248.2400000;247.7300000;248.2400000;1.794.170
SBER;60;27/12/19;110000;248.5600000;249.1000000;248.5500000;248.6000000;3.126.770
SBER;60;27/12/19;120000;248.6200000;249.0000000;248.5600000;248.8800000;1.766.240
SBER;60;27/12/19;130000;248.8800000;249.8000000;248.7000000;249.4400000;3.681.440
SBER;60;27/12/19;140000;249.4500000;250.2000000;249.2800000;250.1000000;3.676.220
SBER;60;27/12/19;150000;250.0800000;250.6300000;249.9900000;250.5300000;3.239.850
SBER;60;27/12/19;160000;250.5300000;251.3400000;250.5000000;250.7300000;3.687.140
SBER;60;27/12/19;170000;250.8000000;251.7000000;250.7200000;251.6700000;2.687.880
SBER;60;27/12/19;180000;251.6500000;252.9500000;251.4100000;252.9200000;6.201.520
SBER;60;27/12/19;190000;252.8900000;252.9500000;252.0100000;252.0600000;3.840.540
SBER;60;30/12/19;110000;252.0900000;252.4600000;251.0200000;251.2700000;3.992.090
SBER;60;30/12/19;120000;251.2800000;251.9800000;250.7300000;251.9800000;3.244.960
SBER;60;30/12/19;130000;251.9600000;253.2700000;251.9200000;252.8600000;4.283.270
SBER;60;30/12/19;140000;252.8800000;253.5500000;252.7800000;253.0300000;2.509.080
SBER;60;30/12/19;150000;253.0500000;255.2500000;252.9700000;255.2100000;5.565.300
SBER;60;30/12/19;160000;255.2000000;256.0000000;254.8600000;255.1600000;3.933.600
SBER;60;30/12/19;170000;255.1600000;255.9400000;254.5300000;255.6200000;2.569.780
SBER;60;30/12/19;180000;255.6200000;255.6500000;254.5500000;254.8100000;4.242.150
SBER;60;30/12/19;190000;254.8100000;255.2000000;254.6000000;254.7500000;12.791.700
